0001011101110	1.12205979648e-06
0001011101111	1.68308969472e-06
1000011101000	0.000478573154842
1100001001000	0.000683675935488
1111010001000	2.88103263437e-05
0111111000010	1.43990784e-08
0100011100000	5.999616e-07
0001110000000	0.0001161216
0111010000000	3.1997952e-05
0000010000000	8.2944e-05
1101111001110	0.0099638209965
1101111001111	0.0149457314947
0000001001000	1.8475776e-05
1111111101010	0.0149457314947
0100000000000	0.00027648
1111011001011	0.00640531349775
1111011001010	0.0042702089985
1001110000000	1.38475008e-05
0000011101000	2.58660864e-07
0111011100000	3.35978496e-07
1111111101000	0.00810565530705
0001010001000	1.0450944e-07
0101011101010	1.32509918822e-07
1101011101100	0.00840586476287
1001111101110	0.00290119069733
1001111101111	0.004351786046
1001010001011	6.69665138688e-06
0111010000010	2.1331968e-06
0111010001011	1.5263023104e-07
0111010001010	1.0175348736e-07
0111111101100	3.49249646592e-07
1001011001011	0.000532871760734
1001011001010	0.000355247840489
0000011000010	2.48832e-08
1001010000000	9.2316672e-06
0100011001000	7.63665408e-08
1101110001010	5.46242323415e-05
1101110001011	8.19363485123e-05
1101110000010	8.172896256e-06
0000001000010	4.1472e-06
0101111001000	4.2765262848e-08
0100010000010	3.80928e-06
1100001001010	0.00126874228746
1100001001011	0.00190311343119
1100001000010	1.84011264e-06
0111011001111	2.9814731735e-07
0111011001110	1.98764878234e-07
1001111001111	0.00186505116257
1001111001110	0.00124336744171
0100001101111	6.011034624e-06
0100001101110	4.007356416e-06
1111010001010	5.46242323415e-05
1111010001011	8.19363485123e-05
1000011101100	0.00111667069463
0100011100010	3.999744e-08
1001110001011	1.00449770803e-05
1001110001010	6.69665138688e-06
1100011100010	2.6676228096e-05
0101110001011	1.5263023104e-07
0101110001010	1.0175348736e-07
0000001001010	3.68022528e-05
0000001001011	5.52033792e-05
1100010001000	5.1447011328e-05
1111011001000	0.0023159015163
1000001001100	0.00113117098752
1001110000010	9.2316672e-07
1000010001011	7.1749836288e-06
1000010001010	4.7833224192e-06
0000011101010	5.152315392e-07
0000011101011	7.728473088e-07
0111011100010	2.23985664e-08
0000000000000	0.013824
1101011101110	0.0154992771057
1101011101111	0.0232489156585
1111111000010	9.60344211456e-06
0111010001000	4.31972352e-08
1001011001000	0.000191429261937
1111011101011	0.0149457314947
0111111101000	1.49678419968e-07
0100011001010	1.5211597824e-07
0100011001011	2.2817396736e-07
0001111100010	8.128512e-08
1101110000000	0.00012259344384
1111011101111	0.0348733734877
1111011101110	0.0232489156585
1000000000010	1.24416e-06
0000001000000	6.2208e-05
1100010001111	0.000341401452134
1100010001110	0.00022760096809
0101111001010	8.51849478144e-08
0101111001011	1.27777421722e-07
1100000000000	3.297024e-05
0111011001100	9.9785613312e-08
1100001000000	2.76016896e-05
1001111001100	0.000670002416778
0100001101100	2.01180672e-06
1000011101110	0.00207227906952
1000011101111	0.00310841860428
0000011100010	5.80608e-08
0000001101011	0.0001288078848
0000001101010	8.58719232e-05
1100011100000	0.00040014342144
1111110000000	0.00018389016576
0101110001000	4.31972352e-08
1100001101011	0.00444059800612
1100001101010	0.00296039867075
1000001001110	0.0021269917993
1000001001111	0.00319048769894
1101111101100	0.0126087971443
1101010000000	8.172896256e-05
1100010001010	9.75432720384e-05
1100010001011	0.000146314908058
1111011001100	0.0054037702047
0000000000010	0.0009216
0111010001100	1.007935488e-07
0111111100010	3.35978496e-08
1111111000000	0.000144051631718
1000010001000	2.484152064e-06
1101011001111	0.0099638209965
1101011001110	0.006642547331
0111111101010	2.9814731735e-07
0111111101011	4.47220976026e-07
0001111100000	1.2192768e-06
1001011001100	0.000446668277852
0001011001111	7.2132415488e-07
0001011001110	4.8088276992e-07
1000000000000	1.86624e-05
1111011101100	0.0126087971443
1100010001100	0.000120043026432
1100000000010	2.198016e-06
